62;8201;ISD 624-WHITE BEAR TWP P-1 OTTER LAKE ELEMENTARY;;;;;;;0624
62;8202;ISD 624-GEM LAKE P-1 HERITAGE HALL;;;;;;;0624
62;8203;ISD 621-NORTH OAKS P-1 NORTH OAKS CITY HALL;;;;;;;0621
62;8205;ISD 623-LITTLE CANADA P-1 ROSEVILLE AREA MIDDLE SC;;;;;;;0623
62;8413;ISD 623-ROSEVILLE P-07 ST. CHRISTOPHER EPISCOPAL;;;;;;;0623
62;8482;ISD 621-ARDEN HILLS P-2 BETHEL UNIV-ANDERSON CTR;;;;;;;0621
62;8483;ISD 621-ARDEN HILLS P-3 NORTH HEIGHTS LUTHERAN CH;;;;;;;0621
62;8485;ISD 621-NEW BRIGHTON P-3 ST. JOHN THE BAPTIST CATH;;;;;;;0621
62;8488;ISD 621-NEW BRIGHTON P-1 NEW BRIGHTON COMM CENTER;;;;;;;0621
62;8489;ISD 621-NEW BRIGHTON P-5 NEW BRIGHTON COMM CENTER;;;;;;;0621
62;8490;ISD 621-NEW BRIGHTON P-7 GRACEPOINT CHURCH;;;;;;;0621
62;8491;ISD 621-ROSEVILLE P-01 ROSEVILLE COVENANT CHURCH;;;;;;;0621
62;8493;ISD 621-SHOREVIEW P-2 SHOREVIEW COMMUNITY CENTER;;;;;;;0621
62;8494;ISD 621-SHOREVIEW P-3 SHOREVIEW CITY HALL;;;;;;;0621
62;8495;ISD 621-SHOREVIEW P-4 SHOREVIEW COMMUNITY CENTER;;;;;;;0621
62;8496;ISD 621-SHOREVIEW P-5 INCARNATION LUTHERAN CHURCH;;;;;;;0621
62;8497;ISD 621-SHOREVIEW P-6 LAKE JOHANNA FIRE DEPT NO. 3;;;;;;;0621
62;8892;ISD 623-LAUDERDALE P-1 LAUDERDALE CITY HALL;;;;;;;0623
62;8893;ISD 623-MAPLEWOOD P-01 EDGERTON ELEMENTARY SCHOOL;;;;;;;0623
62;8897;ISD 624-WHITE BEAR TWP P-2 LAKESHORE PLAYERS THTR;;;;;;;0624
62;8898;ISD 624-VADNAIS HEIGHTS P-1 VADNAIS HTS COMMONS;;;;;;;0624
62;9035;ISD 624-VADNAIS HEIGHTS P-4 VH SOUTH FIRE STATION;;;;;;;0624
62;9041;ISD 623-ROSEVILLE P-03 PRINCE OF PEACE LUTHERAN CH;;;;;;;0623
62;9042;ISD 623-ROSEVILLE P-04 NORTH HEIGHTS LUTHERAN CH;;;;;;;0623
62;9043;ISD 623-ROSEVILLE P-05 CORPUS CHRISTI CATHOLIC CH;;;;;;;0623
62;9044;ISD 623-ROSEVILLE P-06 RAMSEY COUNTY LIBRARY-RSVL;;;;;;;0623
62;9045;ISD 623-ROSEVILLE P-08 CENTRAL PARK ELEMENTARY SCH;;;;;;;0623
62;9046;ISD 623-ROSEVILLE P-09 ROSEVILLE LUTHERAN CHURCH;;;;;;;0623
62;9047;ISD 623-ROSEVILLE P-10 GALILEE EVANGELICAL LUTH CH;;;;;;;0623
62;9050;ISD 623-MAPLEWOOD P-02 EDGERTON ELEMENTARY SCHOOL;;;;;;;0623
62;9247;ISD 624-WHITE BEAR TWP P-3 SOUTH SHORE TRINITY LUT;;;;;;;0624
62;9290;ISD 624-LITTLE CANADA P-2 LITTLE CANADA ELEMENTARY;;;;;;;0624
62;9420;ISD 624-VADNAIS HEIGHTS P-2 VADNAIS HTS COMMONS;;;;;;;0624
62;9421;ISD 624-VADNAIS HEIGHTS P-3 VADNAIS HTS COMMONS;;;;;;;0624
62;9423;ISD 624-WHITE BEAR TWP P-4 HERITAGE HALL;;;;;;;0624
62;9424;ISD 624-NORTH OAKS P-2 NORTH OAKS CITY HALL;;;;;;;0624
62;9425;ISD 621-NORTH OAKS P-2 NORTH OAKS CITY HALL;;;;;;;0621
62;9426;ISD 621-WHITE BEAR TWP P-1 OTTER LAKE ELEMENTARY;;;;;;;0621
62;9427;ISD 621-ROSEVILLE P-02 ROSEVILLE COVENANT CHURCH;;;;;;;0621
62;9428;ISD 623-LITTLE CANADA P-2 LITTLE CANADA ELEMENTARY;;;;;;;0623
62;9429;ISD 623-LITTLE CANADA P-3 LITTLE CANADA CITY CTR;;;;;;;0623
62;9430;ISD 623-SHOREVIEW P-1 LUTH CHURCH OF RESURRECTION;;;;;;;0623
62;9431;ISD 624-MAPLEWOOD P-08 RAMSEY CO LIBRARY-MAPLEWOOD;;;;;;;0624
62;9432;ISD 282-NEW BRIGHTON P-2 ST. JOHN THE BAPTIST CATH;;;;;;;0282
62;9518;ISD 621-NEW BRIGHTON P-4 UNITED CHURCH OF CHRIST;;;;;;;0621
62;9519;ISD 621-NEW BRIGHTON P-6 UNITED CHURCH OF CHRIST;;;;;;;0621
62;9520;ISD 621-NEW BRIGHTON P-8 GRACEPOINT CHURCH;;;;;;;0621
62;9579;ISD 621-ARDEN HILLS P-1 PRESB CHURCH OF THE WAY;;;;;;;0621
62;9580;ISD 623-ARDEN HILLS P-1 PRESB CHURCH OF THE WAY;;;;;;;0623
62;9581;ISD 621-VADNAIS HEIGHTS P-1 VADNAIS HTS COMMONS;;;;;;;0621
"62;9679;ISD 621-MOUNDS VIEW, SPRING LAKE PARK 1R, BLN 1-9;;;;;;;0621"
62;9756;ISD 622-MAPLEWOOD P-08 RAMSEY CO LIBRARY-MAPLEWOOD;;;;;;;0622
62;9757;ISD 622-NORTH ST. PAUL P-1 RIVER OF GOD CHURCH;;;;;;;0622
62;9758;ISD 622-NORTH ST. PAUL P-2 NORTH PRESBYTERIAN CH;;;;;;;0622
62;9759;ISD 622-MAPLEWOOD P-03 GLADSTONE COMMUNITY CENTER;;;;;;;0622
62;9760;ISD 622-MAPLEWOOD P-04 WAKEFIELD PARK COMM BLDG;;;;;;;0622
62;9761;ISD 622-MAPLEWOOD P-05 MAPLEWOOD COMM CENTER/YMCA;;;;;;;0622
62;9762;ISD 622-MAPLEWOOD P-06 REDEEMING LOVE CHURCH;;;;;;;0622
62;9763;ISD 622-MAPLEWOOD P-07 FIRST EVANGELICAL FREE CH;;;;;;;0622
62;9764;ISD 622-MAPLEWOOD P-09 MAPLEWOOD MIDDLE SCHOOL;;;;;;;0622
62;9765;ISD 622-MAPLEWOOD P-10 EAST METRO PUBLIC TRNG CTR;;;;;;;0622
62;9766;ISD 622-MAPLEWOOD P-11 BEAVER LAKE EDUCATION CTR;;;;;;;0622
62;9767;ISD 622-MAPLEWOOD P-12 CARVER ELEMENTARY SCHOOL;;;;;;;0622
62;9768;ISD 622-MAPLEWOOD P-13 LUTHERAN CHURCH OF PEACE;;;;;;;0622
62;9769;ISD 622-NORTH ST. PAUL P-3 COWERN SCHOOL;;;;;;;0622
62;9770;ISD 622-NORTH ST. PAUL P-4 RICHARDSON SCHOOL GYM;;;;;;;0622
64;8186;ISD NO. 2897 REDWOOD AREA;;;;;;;2897
65;0160;SACRED HEART;7;17A;05;08;6133;56572;
65;9244;ISD NO. 2890 RENVILLE COUNTY WEST;;;;;;;2890
65;9841;ISD 2534 - BIRD ISLAND MUNICIPAL BUILDING;;;;;;;2534
65;9842;ISD 2534 - OLIVIA PUBLIC LIBRARY;;;;;;;2534
66;0060;LONSDALE CITY;1;20B;05;03;7131;38150;
"67;8304;ISD 671 HILLS, MARTIN TWP, CLINTON TWP, STEEN;;;;;;;0671"
"67;8305;ISD 671 BEAVER CREEK, BEAVER CREEK TWP, SPRINGWATE;;;;;;;0671"
68;8440;SCHOOL DISTRICT 690;;;;;;;0690
68;8725;ISD 2683 - GREENBUSH SCHL BLDG LIBRARY;;;;;;;2683
69;0140;DULUTH P-1;8;7A;02;06;3138;17000;
69;0145;DULUTH P-2;8;7A;02;06;3138;17000;
69;0150;DULUTH P-3;8;7A;02;06;3138;17000;
69;0155;DULUTH P-4;8;7A;02;06;3138;17000;
69;0160;DULUTH P-5;8;7A;02;06;3138;17000;
69;0165;DULUTH P-6;8;7A;02;06;3138;17000;
69;0170;DULUTH P-7;8;7A;02;06;3138;17000;
69;0175;DULUTH P-8;8;7A;02;06;3138;17000;
69;0180;DULUTH P-9;8;7A;02;06;3138;17000;
69;0190;DULUTH P-10;8;7A;01;06;3138;17000;
69;0195;DULUTH P-11;8;3B;01;06;3138;17000;
69;0200;DULUTH P-12;8;7A;01;06;3138;17000;
69;0205;DULUTH P-13;8;7A;02;06;3138;17000;
69;0210;DULUTH P-14;8;7A;02;06;3138;17000;
69;0215;DULUTH P-15;8;7A;01;06;3138;17000;
69;0220;DULUTH P-16;8;7B;01;06;3138;17000;
69;0230;DULUTH P-17;8;7A;01;06;3138;17000;
69;0240;DULUTH P-18;8;7B;01;06;3138;17000;
69;0245;DULUTH P-19;8;7B;01;06;3138;17000;
69;0250;DULUTH P-20;8;7B;01;06;3138;17000;
69;0255;DULUTH P-21;8;7B;03;06;3138;17000;
69;0260;DULUTH P-22;8;7B;01;06;3138;17000;
69;0265;DULUTH P-23;8;3B;01;06;3138;17000;
69;0270;DULUTH P-24;8;7B;03;06;3138;17000;
69;0275;DULUTH P-25;8;7B;03;06;3138;17000;
69;0280;DULUTH P-26;8;7B;03;06;3138;17000;
69;0285;DULUTH P-27;8;7B;03;06;3138;17000;
69;0290;DULUTH P-28;8;7B;03;06;3138;17000;
69;0295;DULUTH P-29;8;7B;03;06;3138;17000;
69;0300;DULUTH P-30;8;7B;03;06;3138;17000;
69;0305;DULUTH P-31;8;7B;03;06;3138;17000;
69;0315;DULUTH P-32;8;7B;03;06;3138;17000;
69;0320;DULUTH P-33;8;7B;03;06;3138;17000;
69;0325;DULUTH P-34;8;7B;03;06;3138;17000;
69;1130;AURORA P-1;8;6B;04;06;3137;02872;
69;1135;WHITE TWP. P-2;8;6B;04;06;3137;69898;
69;1136;WHITE TWP. P-3;8;6B;04;06;3137;69898;
69;8200;ISD NO. 698 FLOODWOOD;;;;;;;0698
69;9352;ISD #709 - LAKEWOOD TOWN HALL;;;;;;;0709
69;9372;ISD #709 - GNESEN COMMUNITY CENTER;;;;;;;0709
69;9373;ISD #709 - NORMANNA TOWN HALL;;;;;;;0709
69;9374;ISD #709 - NORTH STAR TOWN HALL;;;;;;;0709
69;9375;ISD #709 - RICE LAKE CITY HALL;;;;;;;0709
69;9843;ROCK RIDGE ISD #2909 - COMBO #1;;;;;;;2909
69;9844;ROCK RIDGE ISD #2909 - COMBO #2;;;;;;;2909
69;9845;ROCK RIDGE ISD #2909 - COMBO #3;;;;;;;2909
69;9846;ROCK RIDGE ISD #2909 - COMBO #4;;;;;;;2909
69;9847;ROCK RIDGE ISD #2909 - COMBO #5;;;;;;;2909
70;9019;ISD 194 P18 CREDIT RIVER AND SPRING LAKE TWP;;;;;;;0194
70;9020;ISD 194 P20 ELKO NEW MARKET CITY HALL;;;;;;;0194
70;9446;ISD 194 P19 NEW MARKET AREA HALL;;;;;;;0194
70;9481;ISD 271 - BLOOMINGTON - SAVAGE P-1;;;;;;;0271
70;9492;ISD 191 HARRIET BISHOP ELEMENTARY;;;;;;;0191
70;9493;ISD 191 GLENDALE UNITED METHODIST CHURCH;;;;;;;0191
70;9510;ISD NO. 720 SHAKOPEE;;;;;;;0720
70;9639;ISD 719 PL P1-PRIOR LAKE CITY HALL;;;;;;;0719
70;9640;ISD 719 PL P2-ST PAUL'S LUTHERAN CHURCH;;;;;;;0719
70;9641;ISD 719 PL P3-PRIOR LAKE FIRE STATION #1;;;;;;;0719
70;9642;ISD 719 PL P4-CHURCH OF ST MICHAEL;;;;;;;0719
70;9643;ISD 719 PL P7-SHEPHERD OF THE LAKE LUTHERAN CHURCH;;;;;;;0719
70;9644;ISD 719 SAV P3-SAVAGE CITY HALL;;;;;;;0719
70;9645;ISD 719 SAV P5-MCCOLL POND ELC;;;;;;;0719
70;9646;ISD 719 SAV P6-BETHESDA CHURCH;;;;;;;0719
70;9647;ISD 719 SAV P7-BRIDGEWOOD CHURCH;;;;;;;0719
70;9648;ISD 719 SAV P8-O'CONNELL FIRE STATION;;;;;;;0719
70;9649;ISD 719 CREDIT RIVER;;;;;;;0719
70;9650;ISD 719 PL P6B-LIVING HOPE LUTHERAN CHURCH;;;;;;;0719
70;9651;ISD 719 PL P5-PRIOR LAKE FIRE STATION #2;;;;;;;0719
70;9652;ISD 719 SAV P9-REDTAIL RIDGE ELEMENTARY SCHOOL;;;;;;;0719
"70;9653;ISD 719 SPRING LAKE, SAND CREEK, CEDAR LAKE TOWNSH;;;;;;;0719"
70;9654;ISD 719 PL P6A-HOLY CROSS CHURCH;;;;;;;0719
71;8829;ISD NO. 726 BECKER;;;;;;;0726
73;8858;ISD 738 - HOLDINGFORD CITY HALL;;;;;;;0738
73;8869;741-73 COMBINED POLLING PLACE/PAYNESVILLE;;;;;;;0741
75;8449;ISD 264 - HERMAN-NORCROSS SCHOOL;;;;;;;0264
76;0015;BENSON P-1;7;17A;02;08;2151;05212;
76;0020;BENSON P-2;7;17A;03;08;2151;05212;
77;8592;ISD #2753 - LONG PRAIRIE CITY HALL;;;;;;;2753
77;8871;ISD #2753 GREY EAGLE CITY HALL;;;;;;;2753
78;9333;ISD NO. 803 WHEATON AREA;;;;;;;0803
78;9337;ISD 264 - HERMAN-NORCROSS SCHOOL;;;;;;;0264
82;0040;COTTAGE GROVE P-01;2;54A;04;10;4166;13456;
82;0045;COTTAGE GROVE P-02;2;54A;04;10;4166;13456;
82;0050;COTTAGE GROVE P-03;2;54B;04;10;4166;13456;
82;0055;COTTAGE GROVE P-04;2;54A;04;10;4166;13456;
82;0060;COTTAGE GROVE P-05;2;54B;04;10;4166;13456;
82;0065;COTTAGE GROVE P-06;2;54B;04;10;4166;13456;
82;0070;COTTAGE GROVE P-07;2;54A;04;10;4166;13456;
82;0200;MAHTOMEDI P-1;4;43A;01;10;4163;39428;
82;0205;MAHTOMEDI P-2;4;43A;02;10;4164;39428;
82;0285;ST. PAUL PARK P-1;2;54A;04;10;4166;58018;
82;0290;ST. PAUL PARK P-2;4;54A;04;10;4166;58018;
82;0295;ST. PAUL PARK P-3;2;54A;04;10;4166;58018;
82;0300;ST. PAUL PARK P-4;2;54A;04;10;4166;58018;
82;0365;WHITE BEAR LAKE W-4 P-2;4;43A;02;10;4164;69970;
82;8137;ISD 624 - BIRCHWOOD;;;;;;;0624
82;8138;ISD 624 - HUGO W1 P-1;;;;;;;0624
82;8141;ISD 833 GREY CLOUD ISLAND;;;;;;;0833
82;8143;ISD 833 DENMARK TOWNSHIP;;;;;;;0833
82;8144;ISD 834 AFTON/DENMARK;;;;;;;0834
"82;8145;ISD 834 LAKELAND-LAKE ST. CROIX BEACH,LAKELAND SHO;;;;;;;0834"
82;8146;ISD 834 STILLWATER W1 P-1;;;;;;;0834
82;8147;ISD 834 STILLWATER W1 P-2;;;;;;;0834
82;8148;ISD 834 STILLWATER W2 P-3;;;;;;;0834
82;8149;ISD 834 STILLWATER W4 P-8;;;;;;;0834
82;8150;ISD 834 STILLWATER TOWNSHIP;;;;;;;0834
82;8151;ISD 834 WEST LAKELAND TOWNSHIP;;;;;;;0834
82;8152;ISD 834 MARINE;;;;;;;0834
82;8153;ISD 834 MAY TOWNSHIP & SCANDIA;;;;;;;0834
82;8154;ISD 834 OAK PARK HEIGHTS;;;;;;;0834
82;8155;ISD 834 BAYPORT;;;;;;;0834
82;8156;ISD 834 BAYTOWN;;;;;;;0834
82;8157;ISD 834 GRANT;;;;;;;0834
82;8158;ISD 834 HUGO W3 P3A & P3B;;;;;;;0834
82;8159;ISD 834 LAKE ELMO P-1 & P-2;;;;;;;0834
82;8160;ISD 622 - LAKE ELMO P-1 & P2;;;;;;;0622
82;8161;ISD 622 - OAKDALE P-1 7 LANDFALL;;;;;;;0622
82;8162;ISD 622 - OAKDALE P-3;;;;;;;0622
82;8163;ISD 622 - OAKDALE P-4;;;;;;;0622
82;8164;ISD 622 - OAKDALE P-5;;;;;;;0622
82;8165;ISD 622 - OAKDALE P-6;;;;;;;0622
82;8166;ISD 622 - OAKDALE P-7;;;;;;;0622
82;8167;ISD 622 - OAKDALE P-8 & PINE SPRINGS;;;;;;;0622
82;8187;ISD 833 PRECINCT 01 WOODBURY P1 & P2 & P3;;;;;;;0833
"82;8188;ISD 833 PRECINCT 02 WOODBURY P4, P5, P6;;;;;;;0833"
"82;8189;ISD 833 PRECINCT 03 WOODBURY P7, P8, P10, P11;;;;;;;0833"
82;8190;ISD 833 PRECINCT 04 WOODBURY P12 & P13A & AFTON W2;;;;;;;0833
82;8191;ISD 833 PRECINCT 07 NEWPORT;;;;;;;0833
82;8997;ISD 624 - HUGO W2 P2B;;;;;;;0624
82;8999;ISD 834 STILLWATER W4 P-7;;;;;;;0834
82;9261;ISD NO. 832 MAHTOMEDI - WASHINGTON;;;;;;;0832
82;9268;ISD 622 - OAKDALE P-2;;;;;;;0622
82;9355;ISD 834 STILLWATER W2 P-4;;;;;;;0834
82;9356;ISD 834 STILLWATER W3 P-5;;;;;;;0834
"82;9385;ISD 833 PRECINCT 05 WOODBURY P14, P15, P16;;;;;;;0833"
82;9419;ISD 624 - HUGO W3 P3A;;;;;;;0624
82;9495;ISD 834 WOODBURY P7 & P8 & P9A;;;;;;;0834
"82;9516;ISD 622 WOODBURY P1, P2, P7, P8;;;;;;;0622"
82;9605;ISD 200 P5;;;;;;;0200
84;9079;ISD #846 BRECKENRIDGE HIGH SCHOOL;;;;;;;0846
85;9295;ISD 858 - ST CHARLES CITY HALL;;;;;;;0858
85;9777;ISD #858 UTICA CITY HALL;;;;;;;0858
85;9779;ISD 858 - ELBA COMMUNITY CENTER;;;;;;;0858
86;8659;ISD 885 STMA MIDDLE SCHOOL WEST;;;;;;;0885
86;8824;ISD 882 MONTICELLO MIDDLE SCHOOL;;;;;;;0882
86;9113;ISD 879 DELANO MIDDLE SCHOOL;;;;;;;0879
86;9264;ISD 876 - ANNANDALE CITY HALL;;;;;;;0876
